Provider,total_claim,total_revenue,avg_claim,unique_patients,first_claim,last_claim,active_days,claims_per_day,days_since_lastclaim,PotentialFraud
PRV54237,183,44060,240.76502732240436,98,2009-01-05,2009-12-31,360,0.5069252077562327,0,No
PRV54238,259,70670,272.85714285714283,124,2008-12-27,2009-12-31,369,0.7,0,No
PRV54239,49,20250,413.265306122449,34,2009-01-01,2009-12-27,360,0.13573407202216067,4,No
PRV54240,58,9950,171.55172413793105,30,2009-01-07,2009-12-29,356,0.16246498599439776,2,No
PRV54242,64,20710,323.59375,54,2009-01-08,2009-12-24,350,0.18233618233618235,7,No
PRV54244,135,40970,303.48148148148147,116,2009-01-16,2009-12-29,347,0.3879310344827586,2,No
PRV54245,121,33650,278.099173553719,78,2009-01-07,2009-12-28,355,0.3398876404494382,3,No
PRV54246,34,6200,182.35294117647058,21,2009-01-09,2009-12-19,344,0.09855072463768116,12,No
PRV54247,48,10150,211.45833333333334,32,2009-01-21,2009-12-19,332,0.14414414414414414,12,No
PRV54250,46,20880,453.9130434782609,45,2009-01-13,2009-12-22,343,0.13372093023255813,9,No
PRV54251,32,14150,442.1875,22,2008-12-25,2009-12-05,345,0.09248554913294797,26,No
PRV54252,13,5910,454.61538461538464,13,2009-01-23,2009-10-16,266,0.04868913857677903,76,No
PRV54253,5,2590,518.0,5,2009-08-04,2009-11-19,107,0.046296296296296294,42,No
PRV54254,74,14110,190.67567567567568,39,2009-01-02,2009-12-31,363,0.2032967032967033,0,No
PRV54255,187,97420,520.9625668449198,126,2008-12-14,2009-12-31,382,0.48825065274151436,0,No
PRV54256,185,62150,335.94594594594594,77,2008-12-17,2009-12-29,377,0.4894179894179894,2,No
PRV54257,218,50870,233.348623853211,118,2008-12-23,2009-12-30,372,0.5844504021447721,1,No
PRV54258,89,14620,164.26966292134833,84,2008-12-31,2009-12-25,359,0.24722222222222223,6,Yes
PRV54259,14,10180,727.1428571428571,14,2009-01-10,2009-12-26,350,0.039886039886039885,5,No
PRV54261,59,20970,355.4237288135593,55,2009-01-26,2009-12-28,336,0.17507418397626112,3,No
PRV54263,3,160,53.333333333333336,3,2009-07-01,2009-12-11,163,0.018292682926829267,20,No
PRV54265,309,88400,286.084142394822,165,2009-01-01,2009-12-31,364,0.8465753424657534,0,No
PRV54266,28,7410,264.64285714285717,27,2009-01-20,2009-12-23,337,0.08284023668639054,8,No
PRV54267,170,66950,393.8235294117647,74,2008-12-28,2009-12-31,368,0.46070460704607047,0,No
PRV54269,89,24210,272.02247191011236,22,2009-01-01,2009-12-30,363,0.2445054945054945,1,No
PRV54270,26,10960,421.53846153846155,21,2009-01-19,2009-12-22,337,0.07692307692307693,9,No
PRV54271,19,4630,243.68421052631578,9,2009-01-03,2009-12-13,344,0.05507246376811594,18,No
PRV54273,175,61590,351.9428571428571,96,2009-01-01,2009-12-31,364,0.4794520547945205,0,No
PRV54274,31,12340,398.06451612903226,13,2009-01-29,2009-12-31,336,0.09198813056379822,0,No
PRV54275,1,50,50.0,1,2009-07-10,2009-07-10,0,1.0,174,No
PRV54276,60,13490,224.83333333333334,29,2009-01-15,2009-12-28,347,0.1724137931034483,3,No
PRV54278,51,18700,366.6666666666667,26,2009-01-11,2009-12-28,351,0.14488636363636365,3,No
PRV54280,15,2490,166.0,14,2009-01-02,2009-11-16,318,0.047021943573667714,45,No
PRV54282,17,6450,379.4117647058824,10,2009-01-17,2009-12-13,330,0.0513595166163142,18,No
PRV54283,3,540,180.0,3,2009-02-28,2009-10-27,241,0.012396694214876033,65,No
PRV54284,75,23690,315.8666666666667,35,2009-01-05,2009-12-22,351,0.21306818181818182,9,No
PRV54285,12,2180,181.66666666666666,11,2009-01-11,2009-12-07,330,0.03625377643504532,24,No
PRV54287,119,29820,250.58823529411765,58,2009-01-01,2009-12-31,364,0.32602739726027397,0,No
PRV54288,14,4080,291.42857142857144,12,2009-01-27,2009-12-24,331,0.04216867469879518,7,No
PRV54289,40,10700,267.5,24,2009-01-02,2009-12-14,346,0.11527377521613832,17,No
PRV54290,3,3100,1033.3333333333333,3,2009-04-22,2009-11-18,210,0.014218009478672985,43,No
PRV54291,9,1710,190.0,8,2009-05-08,2009-12-12,218,0.0410958904109589,19,No
PRV54293,1,2500,2500.0,1,2009-10-25,2009-10-25,0,1.0,67,No
PRV54294,1,60,60.0,1,2009-10-27,2009-10-27,0,1.0,65,No
PRV54296,44,8890,202.04545454545453,17,2009-01-11,2009-12-19,342,0.1282798833819242,12,No
PRV54299,3,1330,443.3333333333333,3,2009-05-10,2009-06-29,50,0.058823529411764705,185,No
PRV54300,5,1490,298.0,5,2009-01-19,2009-09-05,229,0.021739130434782608,117,No
PRV54301,8,3190,398.75,8,2009-01-04,2009-12-26,356,0.022408963585434174,5,No
PRV54302,1,3300,3300.0,1,2009-02-08,2009-02-08,0,1.0,326,No
PRV54303,13,4660,358.46153846153845,11,2009-02-13,2009-12-04,294,0.04406779661016949,27,No
PRV54304,1,50,50.0,1,2009-09-09,2009-09-09,0,1.0,113,No
PRV54305,5,2630,526.0,4,2009-03-30,2009-12-14,259,0.019230769230769232,17,No
PRV54306,20,6130,306.5,18,2008-12-17,2009-10-22,309,0.06451612903225806,70,No
PRV54307,2,400,200.0,2,2009-03-05,2009-09-02,181,0.01098901098901099,120,No
PRV54308,1,70,70.0,1,2009-03-11,2009-03-11,0,1.0,295,No
PRV54309,23,5450,236.95652173913044,15,2009-01-15,2009-11-13,302,0.07590759075907591,48,No
PRV54310,6,290,48.333333333333336,3,2009-03-06,2009-10-28,236,0.02531645569620253,64,No
PRV54311,1,90,90.0,1,2008-12-16,2008-12-16,0,1.0,380,No
PRV54312,4,350,87.5,4,2009-05-13,2009-10-25,165,0.024096385542168676,67,No
PRV54313,13,3660,281.53846153846155,13,2009-04-09,2009-10-16,190,0.06806282722513089,76,No
PRV54315,74,24550,331.7567567567568,37,2008-12-28,2009-12-31,368,0.2005420054200542,0,No
PRV54316,1,200,200.0,1,2009-01-07,2009-01-07,0,1.0,358,No
PRV54317,17,2760,162.35294117647058,14,2009-01-07,2009-11-05,302,0.056105610561056105,56,No
PRV54319,1,100,100.0,1,2009-02-24,2009-02-24,0,1.0,310,No
PRV54320,73,11580,158.63013698630138,39,2009-01-02,2009-12-30,362,0.20110192837465565,1,No
PRV54323,40,9090,227.25,26,2009-01-11,2009-12-05,328,0.12158054711246201,26,Yes
PRV54327,42,10550,251.1904761904762,26,2008-12-22,2009-12-04,347,0.1206896551724138,27,Yes
PRV54328,70,11600,165.71428571428572,61,2009-01-03,2009-12-26,357,0.19553072625698323,5,No
PRV54330,335,105040,313.55223880597015,279,2009-01-01,2009-12-30,363,0.9203296703296703,1,No
PRV54332,739,255040,345.1150202976996,445,2008-12-16,2009-12-31,380,1.9396325459317585,0,No
PRV54333,251,72430,288.56573705179284,219,2009-01-01,2009-12-29,362,0.6914600550964187,2,Yes
PRV54334,84,21530,256.3095238095238,41,2009-01-02,2009-12-06,338,0.24778761061946902,25,No
PRV54335,152,56500,371.7105263157895,130,2009-01-03,2009-12-31,362,0.418732782369146,0,No
PRV54336,175,55100,314.85714285714283,85,2009-01-04,2009-12-31,361,0.48342541436464087,0,Yes
PRV54337,65,21500,330.7692307692308,55,2008-12-29,2009-12-17,353,0.18361581920903955,14,No
PRV54339,89,24920,280.0,54,2009-01-05,2009-12-31,360,0.24653739612188366,0,No
PRV54340,75,35770,476.93333333333334,47,2009-01-07,2009-12-31,358,0.20891364902506965,0,No
PRV54341,38,18620,490.0,29,2009-01-05,2009-12-17,346,0.10951008645533142,14,No
PRV54342,23,4740,206.08695652173913,22,2009-02-18,2009-12-26,311,0.07371794871794872,5,No
PRV54343,15,2150,143.33333333333334,14,2009-03-14,2009-11-29,260,0.05747126436781609,32,No
PRV54344,39,13220,338.97435897435895,34,2009-01-12,2009-12-28,350,0.1111111111111111,3,No
PRV54345,127,29620,233.22834645669292,109,2009-01-10,2009-12-28,352,0.3597733711048159,3,No
PRV54347,18,3870,215.0,18,2009-01-03,2009-12-17,348,0.05157593123209169,14,No
PRV54348,95,31770,334.42105263157896,92,2009-01-01,2009-12-29,362,0.26170798898071623,2,No
PRV54349,53,11440,215.8490566037736,22,2009-01-04,2009-12-20,350,0.150997150997151,11,No
PRV54350,1067,313450,293.767572633552,444,2008-12-16,2009-12-31,380,2.800524934383202,0,Yes
PRV54352,8,1420,177.5,5,2009-01-02,2009-11-10,312,0.025559105431309903,51,No
PRV54353,19,6150,323.6842105263158,19,2009-01-07,2009-11-08,305,0.06209150326797386,53,No
PRV54354,58,24820,427.9310344827586,56,2009-01-07,2009-11-25,322,0.17956656346749225,36,Yes
PRV54355,12,3740,311.6666666666667,6,2009-01-04,2009-11-18,318,0.03761755485893417,43,No
PRV54356,12,7850,654.1666666666666,11,2009-01-15,2009-12-02,321,0.037267080745341616,29,No
PRV54357,7,390,55.714285714285715,6,2009-03-12,2009-12-25,288,0.02422145328719723,6,No
PRV54358,33,8320,252.12121212121212,21,2009-01-11,2009-11-25,318,0.10344827586206896,36,No
PRV54359,353,84190,238.4985835694051,125,2009-01-02,2009-12-31,363,0.9697802197802198,0,Yes
PRV54360,28,5840,208.57142857142858,26,2009-01-01,2009-12-16,349,0.08,15,No
PRV54361,25,5030,201.2,18,2009-01-28,2009-12-28,334,0.07462686567164178,3,Yes
PRV54362,38,10000,263.1578947368421,29,2009-01-01,2009-12-14,347,0.10919540229885058,17,No
PRV54363,41,14480,353.1707317073171,30,2009-01-02,2009-12-18,350,0.1168091168091168,13,No
PRV54365,82,21880,266.8292682926829,48,2009-01-06,2009-12-31,359,0.22777777777777777,0,No
PRV54367,234,71320,304.78632478632477,222,2009-01-01,2009-12-27,360,0.6481994459833795,4,Yes
PRV54368,82,30150,367.6829268292683,78,2009-01-11,2009-12-29,352,0.23229461756373937,2,No
PRV54370,144,31190,216.59722222222223,96,2009-01-06,2009-12-31,359,0.4,0,No
PRV54371,26,6310,242.69230769230768,25,2009-01-22,2009-12-28,340,0.07624633431085044,3,No
PRV54372,1213,379310,312.7040395713108,682,2008-12-13,2009-12-31,383,3.1588541666666665,0,Yes
PRV54373,5,450,90.0,5,2009-03-25,2009-09-19,178,0.027932960893854747,103,No
PRV54374,644,225830,350.667701863354,392,2008-12-13,2009-12-30,382,1.681462140992167,1,No
PRV54375,29,12460,429.6551724137931,26,2009-01-28,2009-12-13,319,0.090625,18,No
PRV54377,16,1810,113.125,15,2009-01-01,2009-12-01,334,0.04776119402985075,30,No
PRV54378,45,11920,264.8888888888889,37,2009-01-11,2009-12-27,350,0.1282051282051282,4,No
PRV54379,73,31280,428.4931506849315,60,2009-01-03,2009-12-09,340,0.21407624633431085,22,No
PRV54380,8,840,105.0,7,2009-01-15,2009-12-31,350,0.022792022792022793,0,No
PRV54381,90,23790,264.3333333333333,88,2009-01-02,2009-12-31,363,0.24725274725274726,0,No
PRV54382,144,38380,266.52777777777777,119,2008-12-27,2009-12-31,369,0.3891891891891892,0,Yes
PRV54383,24,5200,216.66666666666666,18,2009-01-04,2009-12-14,344,0.06956521739130435,17,No
PRV54384,19,6990,367.89473684210526,18,2009-02-03,2009-12-31,331,0.0572289156626506,0,No
PRV54387,317,85930,271.0725552050473,199,2008-12-30,2009-12-31,366,0.8637602179836512,0,No
PRV54388,48,13680,285.0,48,2009-01-01,2009-11-29,332,0.14414414414414414,32,Yes
PRV54389,35,16510,471.7142857142857,30,2009-01-27,2009-12-31,338,0.10324483775811209,0,No
PRV54390,47,12450,264.8936170212766,45,2009-01-02,2009-12-03,335,0.13988095238095238,28,No
PRV54391,232,63380,273.1896551724138,165,2008-12-26,2009-12-28,367,0.6304347826086957,3,Yes
PRV54392,28,4410,157.5,28,2009-01-29,2009-12-31,336,0.0830860534124629,0,No
PRV54393,51,16490,323.3333333333333,42,2009-01-01,2009-12-16,349,0.1457142857142857,15,No
PRV54396,35,16650,475.7142857142857,30,2008-12-31,2009-12-24,358,0.09749303621169916,7,No
PRV54399,244,75030,307.5,115,2008-12-27,2009-12-28,366,0.6648501362397821,3,Yes
PRV54400,70,20720,296.0,65,2008-12-26,2009-12-31,370,0.18867924528301888,0,No
PRV54401,11,990,90.0,11,2009-01-08,2009-12-22,348,0.03151862464183381,9,No
PRV54402,37,12810,346.2162162162162,34,2009-01-12,2009-12-19,341,0.10818713450292397,12,No
PRV54403,10,1760,176.0,9,2009-01-11,2009-12-12,335,0.02976190476190476,19,No
PRV54404,198,61940,312.82828282828285,155,2009-01-01,2009-12-30,363,0.5439560439560439,1,No
PRV54407,14,2050,146.42857142857142,12,2009-01-30,2009-12-09,313,0.044585987261146494,22,No
PRV54408,73,30220,413.972602739726,22,2009-01-18,2009-12-30,346,0.21037463976945245,1,No
PRV54409,7,2250,321.42857142857144,6,2009-02-02,2009-12-24,325,0.02147239263803681,7,No
PRV54410,23,8690,377.82608695652175,15,2009-01-07,2009-12-14,341,0.06725146198830409,17,No
PRV54411,17,5000,294.11764705882354,14,2009-01-25,2009-12-08,317,0.05345911949685535,23,No
PRV54412,46,10240,222.6086956521739,31,2009-01-05,2009-12-27,356,0.12885154061624648,4,No
PRV54413,16,2240,140.0,11,2009-02-04,2009-11-07,276,0.05776173285198556,54,No
PRV54414,26,18760,721.5384615384615,16,2009-01-10,2009-12-16,340,0.07624633431085044,15,No
PRV54415,22,6560,298.1818181818182,12,2009-01-06,2009-12-27,355,0.06179775280898876,4,No
PRV54416,16,7880,492.5,15,2009-01-16,2009-12-06,324,0.04923076923076923,25,No
PRV54419,19,3970,208.94736842105263,18,2009-03-16,2009-12-17,276,0.06859205776173286,14,No
PRV54420,1,300,300.0,1,2009-11-24,2009-11-24,0,1.0,37,No
PRV54421,43,12060,280.4651162790698,25,2009-01-12,2009-12-24,346,0.1239193083573487,7,No
PRV54422,12,2630,219.16666666666666,9,2009-01-24,2009-12-27,337,0.03550295857988166,4,No
PRV54423,78,19960,255.89743589743588,47,2009-01-03,2009-12-16,347,0.22413793103448276,15,No
PRV54424,2,150,75.0,2,2009-03-15,2009-11-28,258,0.007722007722007722,33,No
PRV54425,12,1300,108.33333333333333,8,2009-01-03,2009-10-30,300,0.03986710963455149,62,No
PRV54426,12,4100,341.6666666666667,10,2009-01-29,2009-11-14,289,0.041379310344827586,47,No
PRV54427,46,10460,227.3913043478261,17,2009-01-07,2009-12-31,358,0.12813370473537605,0,No
PRV54429,48,14400,300.0,24,2009-01-10,2009-11-22,316,0.15141955835962145,39,No
PRV54430,48,11970,249.375,24,2009-01-02,2009-12-03,335,0.14285714285714285,28,No
PRV54431,7,1510,215.71428571428572,7,2009-01-15,2009-11-02,291,0.023972602739726026,59,No
PRV54432,4,1110,277.5,4,2009-04-03,2009-12-17,258,0.015444015444015444,14,No
PRV54433,12,3810,317.5,11,2009-01-04,2009-12-08,338,0.035398230088495575,23,No
PRV54434,30,8230,274.3333333333333,21,2009-01-19,2009-12-23,338,0.08849557522123894,8,No
PRV54435,9,4200,466.6666666666667,7,2009-02-02,2009-11-07,278,0.03225806451612903,54,No
PRV54436,2,2200,1100.0,2,2009-01-18,2009-11-04,290,0.006872852233676976,57,No
PRV54437,10,1100,110.0,10,2008-12-19,2009-12-02,348,0.02865329512893983,29,No
PRV54438,180,43350,240.83333333333334,83,2009-01-03,2009-12-30,361,0.4972375690607735,1,No
PRV54439,2,190,95.0,2,2009-06-26,2009-12-26,183,0.010869565217391304,5,No
PRV54441,3,180,60.0,3,2009-03-07,2009-08-27,173,0.017241379310344827,126,No
PRV54442,50,18780,375.6,44,2009-01-09,2009-12-29,354,0.14084507042253522,2,No
PRV54443,43,16020,372.5581395348837,38,2009-01-03,2009-12-31,362,0.1184573002754821,0,No
PRV54444,20,9440,472.0,20,2009-01-21,2009-11-18,301,0.06622516556291391,43,No
PRV54448,17,6280,369.4117647058824,17,2009-01-02,2009-12-29,361,0.04696132596685083,2,No
PRV54450,8,3310,413.75,8,2009-01-24,2009-10-15,264,0.03018867924528302,77,No
PRV54451,11,5130,466.3636363636364,11,2009-02-27,2009-11-24,270,0.04059040590405904,37,No
PRV54452,4,500,125.0,4,2009-02-20,2009-11-05,258,0.015444015444015444,56,No
PRV54454,131,34160,260.76335877862596,112,2009-01-04,2009-12-30,360,0.3628808864265928,1,No
PRV54455,6,1390,231.66666666666666,6,2009-03-21,2009-12-24,278,0.021505376344086023,7,No
PRV54456,6,980,163.33333333333334,5,2009-03-12,2009-12-28,291,0.02054794520547945,3,No
PRV54457,14,2120,151.42857142857142,8,2009-02-11,2009-12-31,323,0.043209876543209874,0,No
PRV54459,6,830,138.33333333333334,6,2009-03-15,2009-08-15,153,0.03896103896103896,138,No
PRV54462,55,10560,192.0,52,2009-01-01,2009-12-31,364,0.1506849315068493,0,No
PRV54463,3,2010,670.0,3,2009-02-12,2009-09-21,221,0.013513513513513514,101,No
PRV54465,7,3600,514.2857142857143,5,2009-01-21,2009-12-09,322,0.021671826625386997,22,No
PRV54466,2,110,55.0,2,2009-04-07,2009-07-16,100,0.019801980198019802,168,No
PRV54467,6,480,80.0,4,2009-01-02,2009-09-06,247,0.024193548387096774,116,No
PRV54468,12,1300,108.33333333333333,12,2009-01-06,2009-11-03,301,0.039735099337748346,58,No
PRV54469,10,2680,268.0,10,2009-02-27,2009-12-23,299,0.03333333333333333,8,No
PRV54471,29,9170,316.2068965517241,17,2008-12-29,2009-12-31,367,0.07880434782608696,0,No
PRV54472,23,9690,421.30434782608694,16,2009-01-09,2009-12-23,348,0.0659025787965616,8,No
PRV54473,10,3960,396.0,7,2009-02-04,2009-12-02,301,0.033112582781456956,29,No
PRV54475,118,36620,310.33898305084745,55,2009-01-09,2009-12-31,356,0.33053221288515405,0,No
PRV54477,70,25800,368.57142857142856,48,2009-01-02,2009-12-28,360,0.19390581717451524,3,No
PRV54478,43,18360,426.9767441860465,36,2009-01-18,2009-12-27,343,0.125,4,No
PRV54479,13,8400,646.1538461538462,8,2009-01-06,2009-12-21,349,0.037142857142857144,10,No
PRV54481,5,1760,352.0,5,2009-03-10,2009-10-03,207,0.02403846153846154,89,No
PRV54482,4,290,72.5,4,2009-01-26,2009-12-31,339,0.011764705882352941,0,No
PRV54483,11,930,84.54545454545455,10,2009-01-02,2009-12-26,358,0.03064066852367688,5,No
PRV54486,23,7900,343.4782608695652,17,2009-01-18,2009-12-30,346,0.06628242074927954,1,No
PRV54489,9,2780,308.8888888888889,9,2009-01-08,2009-12-19,345,0.02601156069364162,12,No
PRV54490,19,2000,105.26315789473684,15,2009-02-10,2009-12-21,314,0.06031746031746032,10,No
PRV54491,11,5370,488.1818181818182,8,2009-01-31,2009-11-27,300,0.036544850498338874,34,No
PRV54496,7,2300,328.57142857142856,6,2009-01-12,2009-12-26,348,0.02005730659025788,5,No
PRV54504,64,18160,283.75,59,2009-01-02,2009-12-29,361,0.17679558011049723,2,Yes
PRV54505,28,4730,168.92857142857142,17,2009-01-10,2009-11-19,313,0.08917197452229299,42,Yes
PRV54506,100,22340,223.4,61,2009-01-03,2009-12-25,356,0.2801120448179272,6,No
PRV54507,55,22550,410.0,34,2009-01-11,2009-12-11,334,0.16417910447761194,20,No
PRV54508,69,30540,442.60869565217394,60,2009-01-04,2009-12-19,349,0.19714285714285715,12,No
PRV54509,2,150,75.0,2,2009-06-13,2009-08-23,71,0.027777777777777776,130,No
PRV54510,119,37700,316.8067226890756,67,2009-01-01,2009-12-31,364,0.32602739726027397,0,No
PRV54511,27,8120,300.74074074074076,25,2008-12-26,2009-12-28,367,0.07336956521739131,3,No
PRV54514,257,69300,269.64980544747084,212,2009-01-01,2009-12-30,363,0.7060439560439561,1,Yes
PRV54515,44,14750,335.22727272727275,44,2009-01-04,2009-12-26,356,0.12324929971988796,5,No
PRV54517,31,4440,143.2258064516129,13,2009-01-12,2009-12-29,351,0.08806818181818182,2,No
PRV54519,12,4040,336.6666666666667,8,2008-12-17,2009-12-03,351,0.03409090909090909,28,No
PRV54520,10,7560,756.0,7,2009-01-25,2009-11-02,281,0.03546099290780142,59,No
PRV54521,47,28530,607.0212765957447,32,2009-01-02,2009-12-20,352,0.13314447592067988,11,No
PRV54522,1,30,30.0,1,2009-02-19,2009-02-19,0,1.0,315,No
PRV54523,1,90,90.0,1,2009-04-08,2009-04-08,0,1.0,267,No
PRV54524,13,2410,185.3846153846154,10,2009-01-05,2009-12-16,345,0.03757225433526012,15,No
PRV54526,37,9960,269.18918918918916,15,2009-02-03,2009-12-29,329,0.11212121212121212,2,No
PRV54528,17,5290,311.1764705882353,9,2009-02-05,2009-12-31,329,0.051515151515151514,0,No
PRV54529,3,110,36.666666666666664,3,2009-01-05,2009-05-06,121,0.02459016393442623,239,No
PRV54530,9,1080,120.0,4,2009-02-15,2009-12-11,299,0.03,20,No
PRV54531,26,8770,337.3076923076923,23,2009-01-12,2009-12-25,347,0.07471264367816093,6,No
PRV54535,25,6250,250.0,23,2008-12-18,2009-12-05,352,0.0708215297450425,26,No
PRV54536,11,4730,430.0,9,2009-01-21,2009-12-18,331,0.03313253012048193,13,No
PRV54537,49,19290,393.6734693877551,18,2009-01-01,2009-12-22,355,0.13764044943820225,9,No
PRV54538,35,14890,425.42857142857144,24,2009-01-03,2009-12-25,356,0.09803921568627451,6,No
PRV54539,49,7560,154.28571428571428,33,2009-01-04,2009-12-30,360,0.13573407202216067,1,No
PRV54540,14,9090,649.2857142857143,13,2009-01-11,2009-12-15,338,0.04129793510324484,16,Yes
PRV54541,4,960,240.0,3,2009-01-04,2009-09-23,262,0.015209125475285171,99,No
PRV54542,8,780,97.5,7,2009-02-11,2009-08-26,196,0.04060913705583756,127,No
PRV54543,13,2400,184.6153846153846,12,2009-01-28,2009-10-30,275,0.04710144927536232,62,Yes
PRV54544,25,4790,191.6,8,2009-01-05,2009-12-20,349,0.07142857142857142,11,No
PRV54545,2,180,90.0,1,2009-04-16,2009-07-12,87,0.022727272727272728,172,No
PRV54546,3,210,70.0,3,2009-04-10,2009-09-10,153,0.01948051948051948,112,No
PRV54547,3,540,180.0,3,2009-01-19,2009-10-13,267,0.011194029850746268,79,No
PRV54548,5,770,154.0,3,2009-02-13,2009-12-27,317,0.015723270440251572,4,No
PRV54549,1,40,40.0,1,2009-05-25,2009-05-25,0,1.0,220,No
PRV54550,18,5210,289.44444444444446,12,2009-01-14,2009-12-21,341,0.05263157894736842,10,No
PRV54551,7,1960,280.0,5,2009-01-24,2009-10-25,274,0.025454545454545455,67,No
PRV54552,31,8890,286.7741935483871,22,2009-01-06,2009-12-19,347,0.08908045977011494,12,No
PRV54553,13,3300,253.84615384615384,9,2009-01-13,2009-11-14,305,0.042483660130718956,47,No
PRV54554,19,6550,344.7368421052632,6,2009-01-22,2009-12-22,334,0.056716417910447764,9,No
PRV54557,431,115500,267.9814385150812,220,2008-12-27,2009-12-31,369,1.164864864864865,0,Yes
PRV54558,47,12320,262.1276595744681,44,2009-01-04,2009-12-19,349,0.13428571428571429,12,No
PRV54559,32,9580,299.375,28,2009-01-03,2009-12-01,332,0.0960960960960961,30,No
PRV54560,42,8310,197.85714285714286,42,2009-01-09,2009-12-29,354,0.11830985915492957,2,Yes
PRV54561,117,37010,316.3247863247863,70,2008-12-25,2009-12-31,371,0.31451612903225806,0,No
PRV54562,159,45620,286.9182389937107,66,2008-12-22,2009-12-31,374,0.424,0,No
PRV54563,203,62970,310.1970443349754,135,2009-01-05,2009-12-28,357,0.5670391061452514,3,No
PRV54564,613,182420,297.58564437194127,294,2008-12-19,2009-12-31,377,1.6216931216931216,0,No
PRV54565,74,18400,248.64864864864865,61,2009-01-02,2009-12-31,363,0.2032967032967033,0,No
